WhsAgeReviewTempID,DateTimeEntered,AgeReadingID,FishID,Purpose,Reader,envAlphaID,envNumberID,Reading,ReadingMethod,ReadAge,Readability,EdgeTranslucency,Adj_Inc,MIncrRatio,Length,Sex,Location,CalYear,Area,Month,ImageCode,ImageCode_m,Scale,Otolith1,Otolith1Value,Otolith1Note,Otolith1Arag,Otolith1Debri,Otolith1Missing,Otolith2,Otolith2Value,Otolith2Note,Otolith2Condition,Otolith2Arag,Otolith2Debri,Otolith3,Otolith3Value,Otolith3Note,Otolith3Condition,Otolith3Arag,Otolith3Debri,Otolith3Missing,Project,TaxonCode,CommonName,ScientificName,ComputerCode,ComputerScale,ReviewDate,Sort,ReadersNote,SampleDate,ReadNoNote,AgeReadingTypeID,LocationID,F1stRing,S2ndRing,S2ndLastToLast,LastToEdge,YearEntered,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71,R72,R73,R74,R75,R76,R77,R78,R79,R80,R81,R82,R83,R84,R85,R86,R87,R88,R89,R90,R91,R92,R93,R94,R95,R96,R97,R98,R99,R100
12311243,20/09/2017 15:43,155752,6509284,TenPercent, Hayden Schilling,Psa,1352,1,MIncrRingCountOfOtolith,4,3,w,4,1.085513834,49.8,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1352_TenP_1_1.jpg,Images/Pom_sal(Psa)_1352_TenP_1_1_m.jpg,112,S ,0.05102,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,21/07/2016 0:00,,5120,30,2.178143628,0.704797296,0.512047807,0.555834978,2017,2.178143628,0.704797296,0.366735557,0.512047807,0.555834978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311244,20/09/2017 15:44,155762,6515594,TenPercent, Hayden Schilling,Psa,1362,1,MIncrRingCountOfOtolith,1,2,w,1,0.120357715,32.2,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),5,Images/Pom_sal(Psa)_1362_TenP_1_1.jpg,Images/Pom_sal(Psa)_1362_TenP_1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,20/05/2016 0:00,,5120,30,3.013127375,0.362653127,3.013127375,0.362653127,2017,3.013127375,0.362653127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311245,20/09/2017 15:44,155772,6515604,TenPercent, Hayden Schilling,Psa,1372,1,MIncrRingCountOfOtolith,2,2,w,2,0.718640854,36,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),5,Images/Pom_sal(Psa)_1372_TenP_1_1.jpg,Images/Pom_sal(Psa)_1372_TenP_1_1_m.jpg,112,S ,0.03154,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,20/05/2016 0:00,,5120,30,2.413619047,0.682217751,0.682217751,0.490269547,2017,2.413619047,0.682217751,0.490269547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311246,20/09/2017 15:44,155782,6515614,TenPercent, Hayden Schilling,Psa,1382,1,MIncrRingCountOfOtolith,1,3,w,1,0.246279806,28.8,Female,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),5,Images/Pom_sal(Psa)_1382_TenP_1_1.jpg,Images/Pom_sal(Psa)_1382_TenP_1_1_m.jpg,112,S ,0.02067,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,20/05/2016 0:00,,5120,30,2.387727592,0.588049087,2.387727592,0.588049087,2017,2.387727592,0.588049087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311248,20/09/2017 15:46,155817,6515668,TenPercent, Hayden Schilling,Psa,1402,1,MIncrRingCountOfOtolith,2,3,w,2,1.065690114,32.3,Female,ILUKA,2016,29 Deg. - 30 Deg. Latitude (Zone 2),7,Images/Pom_sal(Psa)_1402_TenP_1_1.jpg,Images/Pom_sal(Psa)_1402_TenP_1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,1/07/2016 0:00,,5120,60,2.369518767,0.595003763,0.595003763,0.634089629,2017,2.369518767,0.595003763,0.634089629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311249,20/09/2017 15:46,155827,6515643,TenPercent, Hayden Schilling,Psa,1412,1,MIncrRingCountOfOtolith,2,2,w,2,0.606438374,37,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1412_TenP_1_1.jpg,Images/Pom_sal(Psa)_1412_TenP_1_1_m.jpg,112,S ,0.03449,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,21/07/2016 0:00,,5120,30,2.000891135,0.957280144,0.957280144,0.580531415,2017,2.000891135,0.957280144,0.580531415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311250,20/09/2017 15:46,155837,6515653,TenPercent, Hayden Schilling,Psa,1422,1,MIncrRingCountOfOtolith,2,3,w,2,0.944266021,42.3,Male,BALLINA,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),7,Images/Pom_sal(Psa)_1422_TenP_1_1.jpg,Images/Pom_sal(Psa)_1422_TenP_1_1_m.jpg,112,S ,0.03997,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,20/07/2016 0:00,,5120,30,2.728166717,0.531461759,0.531461759,0.501841281,2017,2.728166717,0.531461759,0.501841281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311251,20/09/2017 15:47,155847,6519165,TenPercent, Hayden Schilling,Psa,1432,1,MIncrRingCountOfOtolith,2,3,w,2,0.683318484,39.4,Female,ILUKA,2016,29 Deg. - 30 Deg. Latitude (Zone 2),6,Images/Pom_sal(Psa)_1432_TenP_1_1.jpg,Images/Pom_sal(Psa)_1432_TenP_1_1_m.jpg,112,S ,0.03023,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,25/06/2016 0:00,,5120,60,2.370511363,0.56103974,0.56103974,0.383368824,2017,2.370511363,0.56103974,0.383368824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311252,20/09/2017 15:47,155857,6518336,TenPercent, Hayden Schilling,Psa,1442,1,MIncrRingCountOfOtolith,1,2,w,1,0.16232218,33.3,Female,PORT MACQUARIE,2016,31 Deg. - 32 Deg. Latitude (Zone 4),5,Images/Pom_sal(Psa)_1442_TenP_1_1.jpg,Images/Pom_sal(Psa)_1442_TenP_1_1_m.jpg,112,S ,0.02528,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,15/05/2016 0:00,,5120,240,2.72940984,0.443043756,2.72940984,0.443043756,2017,2.72940984,0.443043756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311255,20/09/2017 15:49,155887,6519504,TenPercent, Hayden Schilling,Psa,1472,1,MIncrRingCountOfOtolith,0,3,w,0,,20.5,Female,NEWCASTLE,2016,Hunter River,4,Images/Pom_sal(Psa)_1472_TenP_1_1.jpg,Images/Pom_sal(Psa)_1472_TenP_1_1_m.jpg,112,S ,0.01176,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,28/04/2016 0:00,,5120,400,2.390759001,,,2.390759001,2017,2.390759001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311256,20/09/2017 15:49,155897,6519514,TenPercent, Hayden Schilling,Psa,1482,1,MIncrRingCountOfOtolith,0,2,w,0,,16.1,Female,NEWCASTLE,2016,Hunter River,4,Images/Pom_sal(Psa)_1482_TenP_1_1.jpg,Images/Pom_sal(Psa)_1482_TenP_1_1_m.jpg,112,S ,0.00839,,,,,,,,,,,,,,,,,,RAAM Monitoring 2015/16 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,28/04/2016 0:00,,5120,400,2.161954649,,,2.161954649,2017,2.161954649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311257,20/09/2017 15:50,155907,6539426,TenPercent, Hayden Schilling,Psa,1492,1,MIncrRingCountOfOtolith,1,2,w,1,0.22467022,28.9,Female,TUNCURRY,,32 Deg. - 33 Deg. Latitude (Zone 5),,Images/Pom_sal(Psa)_1492_TenP_1_1.jpg,Images/Pom_sal(Psa)_1492_TenP_1_1_m.jpg,112,S ,0.02128,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,,,5120,1270,2.557727831,0.574645274,2.557727831,0.574645274,2017,2.557727831,0.574645274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311258,20/09/2017 15:52,155917,6539416,TenPercent, Hayden Schilling,Psa,1502,1,MIncrRingCountOfOtolith,2,3,w,2,0.708611073,34.3,Female,FORSTER,2016,32 Deg. - 33 Deg. Latitude (Zone 5),7,Images/Pom_sal(Psa)_1502_TenP_1_1.jpg,Images/Pom_sal(Psa)_1502_TenP_1_1_m.jpg,112,S ,0.02885,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,26/07/2016 0:00,,5120,1190,1.912227724,0.708802866,0.708802866,0.502265559,2017,1.912227724,0.708802866,0.502265559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311259,20/09/2017 15:52,155927,6539406,TenPercent, Hayden Schilling,Psa,1512,1,MIncrRingCountOfOtolith,2,2,w,2,0.607571379,37.7,Female,FORSTER,2016,32 Deg. - 33 Deg. Latitude (Zone 5),8,Images/Pom_sal(Psa)_1512_TenP_1_1.jpg,Images/Pom_sal(Psa)_1512_TenP_1_1_m.jpg,112,S ,0.03224,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/08/2016 0:00,,5120,1190,2.482819309,0.654866117,0.654866117,0.39787791,2017,2.482819309,0.654866117,0.39787791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311262,20/09/2017 15:55,155957,6540290,TenPercent, Hayden Schilling,Psa,1542,1,MIncrRingCountOfOtolith,2,3,w,2,0.952936237,42.7,Male,TUNCURRY,2016,32 Deg. - 33 Deg. Latitude (Zone 5),11,Images/Pom_sal(Psa)_1542_TenP_1_1.jpg,Images/Pom_sal(Psa)_1542_TenP_1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,13/11/2016 0:00,,5120,1270,2.605161783,0.628248248,0.628248248,0.598680522,2017,2.605161783,0.628248248,0.598680522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311263,20/09/2017 15:55,155967,6540870,TenPercent, Hayden Schilling,Psa,1552,1,MIncrRingCountOfOtolith,1,2,w,1,0.353135806,32.5,Male,FINGAL BEACH,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),9,Images/Pom_sal(Psa)_1552_TenP_1_1.jpg,Images/Pom_sal(Psa)_1552_TenP_1_1_m.jpg,112,S ,0.02666,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,20/09/2016 0:00,,5120,1740,2.608884461,0.921290518,2.608884461,0.921290518,2017,2.608884461,0.921290518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311264,20/09/2017 15:55,155983,6540881,TenPercent, Hayden Schilling,Psa,1562,1,MIncrRingCountOfOtolith,1,3,w,1,0.211440327,34.7,Female,BRUNSWICK HEADS,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),10,Images/Pom_sal(Psa)_1562_TenP_1_1.jpg,Images/Pom_sal(Psa)_1562_TenP_1_1_m.jpg,112,S ,0.0284,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,5/10/2016 0:00,,5120,1180,2.619730566,0.553916687,2.619730566,0.553916687,2017,2.619730566,0.553916687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311265,20/09/2017 15:56,155993,6540893,TenPercent, Hayden Schilling,Psa,1572,1,MIncrRingCountOfOtolith,1,2,w,1,0.258281244,28.7,Female,WOOYUNG,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),10,Images/Pom_sal(Psa)_1572_TenP_1_1.jpg,Images/Pom_sal(Psa)_1572_TenP_1_1_m.jpg,112,S ,0.02426,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,4/10/2016 0:00,,5120,1700,2.498332664,0.645272469,2.498332664,0.645272469,2017,2.498332664,0.645272469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311266,20/09/2017 15:56,156003,6541198,TenPercent, Hayden Schilling,Psa,1582,1,MIncrRingCountOfOtolith,1,3,w,1,0.576170029,30.4,Male,WOOYUNG,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),10,Images/Pom_sal(Psa)_1582_TenP_1_1.jpg,Images/Pom_sal(Psa)_1582_TenP_1_1_m.jpg,112,S ,0.02443,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,4/10/2016 0:00,,5120,1700,1.844588211,1.062796444,1.844588211,1.062796444,2017,1.844588211,1.062796444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311267,20/09/2017 15:57,156013,6541208,TenPercent, Hayden Schilling,Psa,1592,1,MIncrRingCountOfOtolith,1,3,w,1,0.216027856,30.8,Male,FINGAL BEACH,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),9,Images/Pom_sal(Psa)_1592_TenP_1_1.jpg,Images/Pom_sal(Psa)_1592_TenP_1_1_m.jpg,112,S ,0.02533,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,23/09/2016 0:00,,5120,1740,2.552867924,0.551490585,2.552867924,0.551490585,2017,2.552867924,0.551490585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311268,20/09/2017 15:57,156023,6541330,TenPercent, Hayden Schilling,Psa,1602,1,MIncrRingCountOfOtolith,1,2,w,1,0.250795979,31.4,Male,WOOYUNG,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),8,Images/Pom_sal(Psa)_1602_TenP_1_1.jpg,Images/Pom_sal(Psa)_1602_TenP_1_1_m.jpg,112,S ,,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/08/2016 0:00,,5120,1700,2.621487257,0.657458462,2.621487257,0.657458462,2017,2.621487257,0.657458462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311269,20/09/2017 15:58,156033,6541340,TenPercent, Hayden Schilling,Psa,1612,1,MIncrRingCountOfOtolith,2,2,w,2,0.400002549,39.5,Female,WOOYUNG,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),8,Images/Pom_sal(Psa)_1612_TenP_1_1.jpg,Images/Pom_sal(Psa)_1612_TenP_1_1_m.jpg,112,S ,0.03654,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/08/2016 0:00,,5120,1700,2.45263981,0.908588166,0.908588166,0.363437583,2017,2.45263981,0.908588166,0.363437583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311270,20/09/2017 15:58,156043,6541350,TenPercent, Hayden Schilling,Psa,1622,1,MIncrRingCountOfOtolith,2,2,w,2,0.91318638,33,Male,WOOYUNG,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),8,Images/Pom_sal(Psa)_1622_TenP_1_1.jpg,Images/Pom_sal(Psa)_1622_TenP_1_1_m.jpg,112,S ,0.02748,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,2/08/2016 0:00,,5120,1700,2.58662007,0.394119005,0.394119005,0.359904108,2017,2.58662007,0.394119005,0.359904108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311271,20/09/2017 15:59,156053,6541360,TenPercent, Hayden Schilling,Psa,1632,1,MIncrRingCountOfOtolith,1,2,w,1,0.215704301,32.3,Female,WOOYUNG,2016,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),10,Images/Pom_sal(Psa)_1632_TenP_1_1.jpg,Images/Pom_sal(Psa)_1632_TenP_1_1_m.jpg,112,S ,0.02978,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,1/10/2016 0:00,,5120,1700,2.353200045,0.507595372,2.353200045,0.507595372,2017,2.353200045,0.507595372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311274,20/09/2017 16:01,156083,6541390,TenPercent, Hayden Schilling,Psa,1662,1,MIncrRingCountOfOtolith,1,3,w,1,0.233800911,34.5,Female,BALLINA,2017,28 Deg. 9 Min. - 29 Deg. Latitude (Zone 1),1,Images/Pom_sal(Psa)_1662_TenP_1_1.jpg,Images/Pom_sal(Psa)_1662_TenP_1_1_m.jpg,112,S ,0.02408,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,9/01/2017 0:00,,5120,30,2.617533721,0.611981767,2.617533721,0.611981767,2017,2.617533721,0.611981767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311278,20/09/2017 16:03,156123,6541430,TenPercent, Hayden Schilling,Psa,1702,1,MIncrRingCountOfOtolith,2,2,w,2,0.760770591,33.7,Female,Gold Coast,2016,28° 9' N Into Qld Waters,9,Images/Pom_sal(Psa)_1702_TenP_1_1.jpg,Images/Pom_sal(Psa)_1702_TenP_1_1_m.jpg,112,S ,0.03147,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/09/2016 0:00,,5120,2560,2.442829745,0.599148229,0.599148229,0.455814352,2017,2.442829745,0.599148229,0.455814352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311279,20/09/2017 16:04,156133,6541440,TenPercent, Hayden Schilling,Psa,1712,1,MIncrRingCountOfOtolith,2,2,w,2,0.642163846,32.6,Female,Gold Coast,2016,28° 9' N Into Qld Waters,9,Images/Pom_sal(Psa)_1712_TenP_1_1.jpg,Images/Pom_sal(Psa)_1712_TenP_1_1_m.jpg,112,S ,0.03141,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/09/2016 0:00,,5120,2560,2.31062943,0.535051442,0.535051442,0.343590692,2017,2.31062943,0.535051442,0.343590692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311280,20/09/2017 16:04,156143,6541450,TenPercent, Hayden Schilling,Psa,1722,1,MIncrRingCountOfOtolith,1,3,w,1,0.144298369,33.3,Female,Gold Coast,2016,28° 9' N Into Qld Waters,9,Images/Pom_sal(Psa)_1722_TenP_1_1.jpg,Images/Pom_sal(Psa)_1722_TenP_1_1_m.jpg,112,S ,0.02641,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,27/09/2016 0:00,,5120,2560,2.683532416,0.387229351,2.683532416,0.387229351,2017,2.683532416,0.387229351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12311281,20/09/2017 16:05,156153,6541460,TenPercent, Hayden Schilling,Psa,1732,1,MIncrRingCountOfOtolith,1,2,w,1,0.319996631,37,Female,COFFS HARBOUR,2017,30 Deg. - 31 Deg. Latitude (Zone 3),1,Images/Pom_sal(Psa)_1732_TenP_1_1.jpg,Images/Pom_sal(Psa)_1732_TenP_1_1_m.jpg,112,S ,0.03156,,,,,,,,,,,,,,,,,,RAAM Monitoring 2016/17 [Extra Bio data]                                                                                                                                                                                                                       ,37 334002,Tailor ,Pomatomus saltatrix,Leica M80 microscope (SIMS),,,2,,12/01/2017 0:00,,5120,120,2.578829943,0.825216894,2.578829943,0.825216894,2017,2.578829943,0.825216894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
